;text;toxicity_score;perspective_label;gpt_label;toxic
404;Acabamos de saber que Romeu Zema não vai recorrer da decisão que obriga ao transporte gratuito nas eleicoes.  Dancou, bengala de fascista! não conseguiu entregar nenhum voto pro Bozo e não conseguiu impedir o povo da RMBH de votar.;0.15679504;0;1;1
405;Para quem ainda não acredita esta e a situacao da Argentina, presidida pelo amigo so [censurado], que inclusive prometeu churrasco nas eleicoes la. Que coincidencia, ne  *Via;0.84976053;1;0;0
406;não, tenho ansia de vomito de um bandido lider de mensalao e Petrolao estar solto concorrendo as eleicoes.;0.29149714;0;1;0
407;Sendo eleicoes LIMPAS, pode sorrir!  Na cadeia o bandido tambem pode ter celular.;0.47102526;0;1;0
408;Ex-cinegrafista denuncia assedio de Tarcisio e exposicao nas redes  via;0.800372;1;0;0
409;Gente! não acredito que a ex presidenta da REGIF, tao burocrata e defensora da democracia, foi contra a intervencao no IFRN, e agora se coloca do lado antidemocrático no movimento estudantil na UFERSA, que inclusive ainda esta em intervencao!!!! ELEICOES democráticaS JA!!!!!!!!;0.14592019;0;1;0
410;Por isso apertaremos 22 sem do nem piedade amanha. Voce vai perder as eleicoes.;0.8493448;1;0;0
411;Essas eleicoes pior que o enem, a gente sabe que marcou a certa e ainda não sabe se não vai tomar no cu;0.19622287;0;1;0
412;com honra e gloria .  Amanha 30 de Outubro de 2022  A Empresa Irmaos Pascutti LTDA  A Empresa Encalso Construcoes LTDA .  Entra para a Historia Politica do Brasil.  29/10/2022   Eleicoes presidenciais 2022;0.8990418;1;0;0
413;Agora e a hora da bala de prata do  e  . Se tem algo pra ser dito,postado,essa e a hora!Depois das eleicoes,de nada serve.Blefe desestabiliza o oponente no debate,mas não combate Fake News que ta fazendo estrago,so a verdade,que liberta,não e?;0.9089748;1;0;0
414;Alo,  já pode comecar pelo robozinho aqui...voces estao desesperados, distribuindo Fake News.  Eleicoes mais Sujas de todos os tempos.;0.7490031;0;1;0
415;BOMBA!!! AO CONTRARIO DO BOLSONARO Q ABAIXA IMPOSTO LULA SE GANHAR QUER A VOLTA DO IMPOSTO SINDICAL SO Q VEM COM OUTRO NOME SO PRA ENGANAR O POVO NAS ELEICOES Lula mentiu QUER A VOLTA sindicatos corruptos;0.6291271;0;1;0
416;Olha, o mais grave não foi nem chamar pq ele sempre fez isso, n eh novidade nenhuma, mas deveria eh ter agradecido o Temer pq do jeito q tava nem Brasil nos teriamos pra ta aqui hj discutindo eleicoes...;0.800372;1;0;0
417;Revoltante! Bolsonaro mostra como a midia vem o perseguindo nestas eleicoes, confira:;0.18152711;0;1;0
418;A mesma ladainha que todo gado posta e acredita.  Engracado que ele esta solto e ainda vai ganhar as eleicoes neh? não adianta gado e gado, bando de idi0t4s cegos e fanaticos.;0.3251996;0;1;1
419;Desespero e do Bozo querendo melar as eleicoes! Se ferrou! Ficou sozinho com Heleno GAGA!!!;0.08872406;0;1;0
420;Foda-se as eleicoes quero saber so do meu Flamengo sendo campeaooooo porra!!;0.038852096;0;1;0
421;Gracas a Deus amanha acaba as eleicoes, não aguento mais;0.7124183;0;1;0
422;Eu dou ansia de vomito e ver um ladrão corrupto concorrer as eleicoes pra presidente.;0.026761096;0;1;1
423;Os historiadores do passado que se perguntavam como os proximos explicariam a Guerra Fria nunca imaginariam que estariamos vendo eleicoes no Brasil com fascista pedofilo sendo combatido por Xuxa, Luciano Huck, Luke Skywalker, Marcelo Madureira e ate Os Vingadores de verdade;0.30522215;0;1;0
424;Infelizmente, o Brasil corre serios riscos nessa eleicao: uma vez reeleito, o miliciano tera a camara e o senado ao seu lado para o aparelhamento do judicioário (como o Orban fez na Hungria). Em caso dessa tragedia acontecer, adeus eleicoes livres em 2026;0.87118995;1;0;0
425;"Pistoleiro, abortista e descompensado; veja falas que marcaram debate para presidente";0.6152542;0;1;1
426;FIM DA MOTOCARREATA Jair Bolsonaro (PL) cumprimentou apoiadores na praca da Liberdade e encerrou a motocarreata deste sabado (29). Agora, ele retorna para o aeroporto da Pampulha e se despede de MG antes das eleicoes.    Renato Rios Neto | Itatiaia;0.8223625;1;0;0
427;Apenas aqueles que se posicionaram contra Lula e Bolsonaro nessas eleicoes tera meu voto em 2024 e 2026.  Farei campanha contra todos aqueles que mamaram politicamente em Lula ou Bolsonaro.;0.800372;1;0;0
428;Se conhecesse a historia n se espantaria. As duas primeiras eleicoes de Lula pra presidente (vs  Collor  e fhc  respectivamente) O Rio Grande foi o unico estado que ele teve mais votos. Depois com aquela campanha midiatica anti pt. Ai a fascistada  gaucha comecou a ter +forca;0.052925203;0;1;0
429;kkkkkkkkkkkkkkkkk n vejo a hr de acabar as eleicoes;0.800372;1;0;0
430;Recolha-se  a sua insignificancia. S. Moro saira gigante dessas eleicoes mesmo sendo lhe negado ser a tal 3 via q não existiu. Colocou suas diferencas com bolsonaro de lado pelo bem do pais. A quadrilha vermelha não tem plano de governo. Tem plano de vinganca.;0.2840909;0;1;0
431;Ontem um idiota que conheco disse que apos as eleicoes ,bonsonaristas e seus apoiadores vamos ser presos e condenados...... Aguardo a prisão então;0.67148936;0;1;0
432;ACABA LOGO ELEICOES  puta que pariu, nunca pedi nada;0.16763112;0;1;0
433;Vc e psicopata ou ate de ma fe? Tente ganhar as eleicoes sem mentira conseguem?!!! Creio que não, por essa e outras que amanha somo 13!!!;0.4091415;0;1;0
434;a mona falava tanto que odiava o Bolsonaro, esperou so as eleicoes pra se mostrar bolsonarista kkkkkk;0.82184947;1;0;0
435;Podemos concordar que ate ouvir o resultado das eleicoes, teremos que aturar muita patifaria dos minions,ne? Essa gentalha bolsonarista e uo!;0.09557592;0;1;1
436;Vcs são pateticas já apagou todos os outros videos que circulam pela rede com sua indignacao pela corrupcao e as negociatas do PT e seu chefe? Sua indignacao tem preco e foi bem barato. A sua terceira via foi um dos episodios mais fake dessas eleicoes;0.74369085;0;1;1
437;"Amanha decidiremos o que nos espera nos proximos 4 anos.  Nenhum dos dois candidatos me representa, mas a pergunta mais importante feita para Bolsonaro, não e feita para Lula: ""O senhor aceitara o resultado das eleicoes?""  Pense nisso se voce esta indeciso ou se considera anular.";0.800372;1;0;0
438;Bom dia amigos, bom sabado a todos, sintam-se abracados! Bozo Malignos e Guedes Bundao, querem nos ferrar, depois das eleicoes, Vamos mandar embora, esses vagabundos, antes que seja tarde!;0.012811388;0;1;1
439;não e possivel q so eu estou vendo isso. não e possivel que so eu estou vendo que a maior vergonha da historia do Brasil esta sendo essas eleicoes. não e possivel que so eu to vendo que essas eleicoes e trocar o sujo pelo mal lavado. VERGONHA!;0.47102526;0;1;0
440;Em SP, Mujica diz que eleicao de Lula será retorno da democracia;0.8674699;1;0;0
441;Vc ganhou meu respeito na pandemia.. agora nas eleicoes vc ganhou um eleitor exemplo de quem sabe que errou e sabe voltar atras e se redimiu.respeito maximo!;0.854353;1;0;0
442;to cansada dela enchendo o meu saco com essa porra de eleicoes dez da epoca de tirar o titulo dai no primeiro turno e agora no segundo. mano eu não quero votar o meu obijetivo e na primeira oportunidade saeir desse pais;0.22523399;0;1;0
443;Um ultimo recadinho pros Br: Por favor votem amanha, votem VALIDO! Essas são eleicoes importantes e votar nulo ou em branco e fugir da responsabilidade da cidadania. Vao com cuidado e votem com a consciencia;0.6152542;0;1;0
444;Vou ficar muito feliz em ver os bolsominions espumando de raiva com o resultado das eleicoes amanha.;0.67148936;0;1;0
445;Lembrei daquela jornalista q tbm foi atacada por causa de politica, essa gente fica maluca em tempos de eleicoes;0.16477858;0;1;0
446;Mas bem que voce tentou grudar no ruim antes das eleicoes, ne, hipocrita.;0.41579908;0;1;1
447;"General Theophilo diz que contratou PMs de folga para ""coibir compra de votos"" em Fortaleza -";0.86052006;1;0;0
448;"""Tem pobre que merece se fuder mesmo vei""; ""Professor comunista tem que tomar tiro""; o que dizem os grupos bolsonaristas. Leia a materia.";0.1668726;0;1;1
449;Minha Bandeira e tambem Vermelha! Tingida pelo sangue de Mineiros, que lutaram pela Liberdade! Minas Gerais e o fiel da balanca nas eleicoes! E a balanca pendera para o lado da Democracia!;0.23389632;0;1;0
450;não vejo a hora dessas eleicoes acabar, esses bolsominion tao me dando nojo;0.11313682;0;1;1
451;"Pastor, Outro dia o senhor se apressou a defender ""adiamento das eleicoes"" devido a uma suposta conspiracao de radios (""radiolao""). O que o senhor tem a dizer da seguinte fala de Fabio Faria: ""A falha era do partido, que percebeu o problema tardiamente, e não do tribunal""?";0.9090781;1;0;0
452;hoje tem mengao, tem 1o ep de SdOL e amanha eleicoes, pqp, assim eu infarto;0.19031845;0;1;0
453;Campanha imunda. Tinha que ser um bozonazista mesmo.;0.099415205;0;1;0
454;LULA PRESIDENTE AMANHA E 13 CONFIRMA Tebet preciso de voce nas proximas eleicoes pra presidente. O Brasil precisa passar um rodo e renovar. Sinto esperanca em voce. No seu carater. Parabens.;0.8674699;1;0;0
455;"""Eu repassei mais recursos para os prefeitos, e por isso eles me apoiam. Eu não brigo com prefeitos. No seu governo, os prefeitos faziam romaria ate Brasilia de pirex na mao para buscar recursos""";0.33606875;0;1;0
456;Ola Constantino. não, a Globo não tem o resultado das eleicoes do segundo turno porque elas ainda não aconteceram. As eleicoes são so domingo (30).  Esse foi apenas um teste no site. Ninguem no Brasil e nem no mundo votou nas eleicoes do segundo turno  Esperamos ter ajudado.;0.9188755;1;0;0
457;Quero q essas eleicoes acabem logo pq eu n aguento mais, toda conversa q eu comeco com qualquer pessoa termina em politica;0.800372;1;0;0
458;não importa se a bandeira e vermelha ou verde e amarela. Para os ambulantes que aproveitam as manifestacoes desta vespera de eleicoes o importante e vender.;0.8674699;1;0;0
459;Em 13 estados e no Distrito Federal não terao restricoes;0.86052006;1;0;0
460;Vou usar depois q passar as eleicoes;0.8223625;1;0;0
461;Que bolha e essa Fabio? Meu twitter tem mais sobre o jogo do que sobre as eleicoes.;0.47102526;0;1;0
462;Pensando aqui amanha termina as,eleicoes quem ganhar vai continuar politico governar a sua maneira, os adversarios logo estarao unidos de novo! Ai fica a pergunta será que valeu apena a ignorancia de brigar com amigos e familiares? valeu perder um amigo?;0.2840909;0;1;0
463;Conselho de amigo: Abastecam hoje. Independente de quem venca as eleicoes e muito provavel que na segunda feira já tenhamos mais de 1 real a mais no preco encontrado na bomba atualmente...;0.8674699;1;0;0
464;Agora q as eleicoes estao acabando, já podemos jogar a safadeza e escrotidao masculina em sua escolha pelo time de futebol e não mais no seu posicionamento politico..;0.2376796;0;1;1
465;Em 2020 fui comemorar a reeleicao do  logo apos a apuracao das eleicoes municipais, amanha novamente pegarei o prefeito no colo pra comemorar a vitoria da democracia, a vitoria do;0.8223625;1;0;0
466;Democracias e algo que longe desses dois, Meu caso e um voto mais pessoal do que nas eleicoes passadas.  Sei que votar em 1 deles la pra frente vai me fazer sentir nojo da escolha, coisa que eu n passo mais se conheco bem ambos.  então eu e o pessoal daqui vamos de Nulo.;0.8000905;1;0;0
467;não aguento mais TANTA gente sem nocao e sem um pingo de senso de realidade nessas eleicoes.;0.012811388;0;1;0
468;eu: não vou me estressar nessas eleicoes to de boas tambem eu: VAI TOMAR NO CU SEU CORNO;0.20525698;0;1;1
469;minha tml se resumindo em: livros, miraculous e eleicoes;0.86548084;1;0;0
470;Bolsonaro não entende pergunta de jornalista de Portugal  via;0.86052006;1;0;0
471;Isso já passou dos limites, não vejo a hora de acabar logo essas eleicoes e esse fa clube de politicos ficarem quietos;0.08244847;0;1;0
472;"O Twitter já coloca essa FAKE NEWS de reportagens dizendo que ""CPX significa complexo"" nos TT's. Essas reportagenzinhas de merda sabem explicar por que um documento do Tribunal de Justica do RIO GRANDE DO SUL declara que CPX significa ""comparsa""?";0.33627462;0;1;0
473;Aos otimistas desse instituto, so olhar as curtidas do CEO do Instituto e seus respectivos membros, eles curtem tudo que e ligado ao Lula, antes mesmo das eleicoes....;0.8674699;1;0;0
474;Apoiadores de Bolsonaro promovem carreata no ultimo dia de campanha em Fortaleza neste sabado (29);0.9397849;1;0;0
475;Os dados utilizados são do proprio tse ( Dados geoespaciais para os mapós são do ibge (;0.86052006;1;0;0
476;SE EU não MORRER HOJE COM O FLAMENGO, PROVAVELMENTE EU MORRO AMANHA NA APURACAO DAS ELEICOES;0.8223625;1;0;0
477;Tenho que parabenizar TODA equipe d seguranca do nosso PR   apresentamos ao Mundo que os caras são FODA ele sai intacto no seu 1o mandato e nessas eleicoes a missão dele continua e a de voces tambem. Amanha e 22 para o bem do nosso Brasil!;0.25589117;0;1;0
478;Se o Lule perder as eleicoes ele vai investir na carreira de Beatbox;0.8223625;1;0;0
479;"Ninguem aguenta mais essa retorica idiotizada de ""eleicoes limpas e seguras"" pelo amor mano, vai cacar oq fazer!";0.036170937;0;1;0
480;E duro ser Uberlandense nessas eleicoes.   Gracas a minha bolsa do ProUni que sai daqui, estudei, voltei pra tentar aplicar - mas essa cidade de gente egoista e quase inospita.    não sei ate quando mais aguento.;0.54238683;0;1;0
481;Pois e. Entendo, por exemplo, a importancia simbolica do apoio do Alan Moore, que não costuma opinar em eleicoes, mas quando ele disse Fulano parece ser alguem tao raro eu senti pena.;0.86052006;1;0;0
482;MEU DEUS  E AMANHA AS ELEICOES E O BOLS9NARO VAI SE FODER;0.11689043;0;1;1
483;Lula falou em reeleicao? Dirigiu- se a BONNER e disse: Nas proximas eleicoes, eu vou mudar esses debates ... Haha;0.8603491;1;0;0
484;Colunista lamenta vergonhoso momento de debate na Paraiba;0.862445;1;0;0
485;Marcelo Resende, diz que o ladrão obrigou a tirar o cidade alerta do ar . não e de agora que o ex condenado já censurava a TV brasileira, imagina se esse Satanas ganhar as eleicoes!!!;0.90064406;1;0;1
486;as eleicoes   [29/10 4:50 PM] pink : queria q fosse uma rinha [29/10 4:51 PM] pink : q dependesse so deles [29/10 4:51 PM] pink : não de milhoes de nos [29/10 4:51 PM] pink :;0.04047312;0;1;0
487;Ridiculo esse projetinho de deputado ta faltando gente de carater em BH pra concorrer as eleicoes pq esse moleque e vergonhoso;0.08126212;0;1;1
488;Epoca de eleicao e uma maravilha , tinha q ter eleicoes todos anos , para esses vagabundos olharem para os trabalhadores;0.74861485;0;1;1
489;final de libertadores e eleicoes num final de semané so, vou infartar;0.800372;1;0;0
490;E fake, por favor, não compartilhar nada antes de pesquisar.;0.099415205;0;1;0
491;ativa Comando Conjunto Oeste para Operar na Garantia da Votacao e Apuracao do 2 Turno das Eleicoes.  Confira:;0.86052006;1;0;0
492;"Deprimente que as opcoes vencedoras das eleicoes nos paises ""desenvolvidos"" variem entre os gajos fascistas/simpatizantes de gajos fascistas e os gajos que criaram as condicoes que levaram a popularidade dos gajos fascistas";0.6192114;0;1;1
493;Ai gente, se as eleicoes dependessem so de Douradina, nois tava feito;0.800372;1;0;0
494;Perfil do Felipe Neto virou centro de discussoes politicas, depois das eleicoes ele vai criar um perfil novo para o conteudo não ir de 1 a 100 muito rapido kkk;0.8559946;1;0;0
495;"Bomba: Pesquisa MDA mostra rejeicao de Lula maior que a de Bolsonaro ha 1 dia das eleicoes; pode ser decisivo";0.8223625;1;0;0
496;O que estao fazendo nas igrejas evangelicas e um absurdo. O povo não fala mais nem de Deus, e jejuando, e glorificando para um ser humano de carne ganhar as eleicoes.  Vergonha !  Isso não minha cidade, que vergonhoso.;0.800372;1;0;0
497;"Lula tem melhor desempenho em debates e consegue vitoria ""com folga"" na Globo, avalia campanha  O que vimos não foi bem assim, esse cachaceiro não tem predicado algum, o que disse foi so mentiras fantasiosas, se fraudarem as eleicoes essa merda so vai feder";0.08244847;0;1;1
498;E isso, amanha e segundo turno das eleicoes, decidi que vou anular meu voto mesmo.  não fui eu quem trouxe essa desgraca para o segundo turno, resolvam voces a merda que voces mesmo fizeram, acham que um vagabundo vai salvar esse pais? Sofram as consequencias.;0.038852096;0;1;1
499;cara povo ta ficando maluco com eleicoes, um policial que deveria se da uma respeito mandar um monte de audio xingando meu pai de macumbeiro so por ser petista e ter uma religiao diferente acho que esse policial ta esquecendo que pais e laico e outra chama meu pai de cheirando...;0.08219562;0;1;1
