,term-or-expression,explicit-or-implicit,pt-brazilian-portuguese,pt-contextual-label,pt-hate-label,pt-deeply-culture-rooted,en-american-english,en-contextual-label,en-hate-label,es-latin-spanish,es-contextual-label,es-hate-label,fr-african-french,fr-contextual-label,fr-hate-Label,ge-german,ge-contextual-label,ge-hate-Label,tu-turkish,tu-contextual-label,tu-hate-Label,Meaning Sources,toxicity_score
332,term,explicit,ignorante,1.0,0,0.0,ignorant,1.0,0,ignorante,,0,ignorante,1.0,0,Ignorant ,1.0,0,cahil,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/ignorante/,0.71593374
333,term,explicit,riquinho,1.0,0,0.0,posh,1.0,0,niño rico,,0,riche,1.0,0,piekfein / aufgetackelt,1.0,0,0,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/posh,0.15791515
334,term,explicit,insignificante,0.0,0,0.0,worthless,0.0,0,insignificante,,0,insignifiant,0.0,0,wertlos,0.0,0,önemsiz,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/worthless,0.48752615
335,expression,explicit,feia dos infernos,1.0,0,0.0,fuck ugly,1.0,0,feo de los infiernos,,0,horriblement laid,1.0,0,scheiße hässlich sein,1.0,0,cehennem gibi çirkin,1.0,0,https://www.urbandictionary.com/define.php?term=fuck%20ugly,0.86052006
336,expression,explicit,feio dos infernos,1.0,0,0.0,fuck ugly,1.0,0,fea de los infiernos,,0,horriblement laid,1.0,0,scheiße hässlich sein,1.0,0,cehennem gibi çirkin,1.0,0,https://www.urbandictionary.com/define.php?term=fuck%20ugly,0.8223625
337,term,explicit,bandida,1.0,0,0.0,scammer,1.0,0,bandida,,0,bandit,1.0,0,Betrüger,1.0,0,dolandırıcı,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/scammer,0.16477858
338,term,explicit,malparida,1.0,0,0.0,bastard,1.0,0,malparida,,0,0,0.0,0,Bastard,1.0,0,piç,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/bastard,0.6938776
339,expression,explicit,besta quadrada,1.0,0,0.0,jerk,1.0,0,limpiatraseros,,0,bête noire,1.0,0,Idiot,1.0,0,lavuk,1.0,0,https://dicionario.priberam.org/besta%20quadrada,0.60791314
340,term,explicit,vaca,0.0,sexism,0.0,bitch,0.0,sexism,perra,,sexism,vache,0.0,sexism,Schlampe,0.0,sexism,nahoş kadın,0.0,sexism,https://dictionary.cambridge.org/pt/dicionario/ingles/bitch,0.08244847
341,term,explicit,esquerdista,1.0,partyism,0.0,leftist,1.0,partyism,izquierdista,,partyism,gauchiste,1.0,partyism,0,0.0,0,solcu,1.0,partyism,https://dictionary.cambridge.org/pt/dicionario/ingles/leftist,0.055042017
342,expression,explicit,plantar batata,0.0,0,0.0,go get a life,0.0,0,plantar papas,,0,planter des pommes de terre,0.0,0,0,0.0,0,patates bitkisi,0.0,0,https://www.urbandictionary.com/define.php?term=Go%20Get%20A%20Life,0.055042017
343,expression,explicit,puta que pariu,1.0,0,0.0,holy fuck,1.0,0,puta que parió,,0,enfoiré,1.0,0,heilige Scheiße,1.0,0,kahrolası kaltak,1.0,0,"https://en.wiktionary.org/wiki/holy_fuck#:~:text=(idiomatic%2C%20vulgar%20slang)%20Expression,%2C%20surprise%2C%20shock%2C%20etc.",0.8674699
344,expression,explicit,puta que a pariu,1.0,0,0.0,holy fuck,1.0,0,puta que la parió,,0,putain de merde,1.0,0,heilige Scheiße,1.0,0,kahrolası kaltak,1.0,0,"https://en.wiktionary.org/wiki/holy_fuck#:~:text=(idiomatic%2C%20vulgar%20slang)%20Expression,%2C%20surprise%2C%20shock%2C%20etc.",0.8674699
345,term,explicit,mulherzinha,1.0,partyism,0.0,pussy,1.0,partyism,mujercita,,partyism,petite dame,1.0,partyism,pussy,1.0,partyism,küçük kadın,1.0,partyism,https://dictionary.cambridge.org/pt/dicionario/ingles/pussy,0.28374106
346,expression,explicit,só pensam no próprio rabo,1.0,0,0.0,you selfish fuck,1.0,0,solo piensan en su propio rabo,,0,ils ne pensent qu'à leur propre cul,1.0,0,selbstsüchtiger Spast,1.0,0,kendi çıkarını düşünen,1.0,0,https://www.urbandictionary.com/define.php?term=you%20selfish%20fuck,0.94599855
347,term,explicit,cretina,1.0,0,0.0,prick,1.0,0,cretina,,0,crétin,1.0,0,Dummkopf ,1.0,0,salak,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/cretino/,0.84355885
348,term,explicit,cretino,1.0,0,0.0,prick,1.0,0,cretino,,0,crétin,1.0,0,Dummkopf ,1.0,0,salak,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/prick,0.86052006
349,expression,explicit,mal caráter,1.0,0,0.0,con,1.0,0,mal carácter,,0,mauvais caractère,1.0,0,0,0.0,0,kötü karakter,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/con,0.54238683
350,expression,explicit,mal catarismo ,1.0,0,0.0,scramming,1.0,0,0,,0,0,0.0,0,betrügen,1.0,0,sahtekarlık,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/scram?q=scramming,0.46515483
351,expression,explicit,não têm caráter,1.0,0,0.0,con,1.0,0,no tiene carácter,,0,n'ont aucune personnalité,1.0,0,betrügerisch,1.0,0,karaktersiz,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/con,0.2840909
352,expression,explicit,sem caráter,1.0,0,0.0,spineless,1.0,0,sin carácter,,0,sans personnalité,1.0,0,Rückgratslos,1.0,0,omurgasız,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/spineless,0.4028394
353,expression,explicit,tetinha secou,1.0,0,1.0,free ride long enough,1.0,0,0,,0,0,0.0,0,0,0.0,0,kurutulmuş emzik,1.0,0,https://inglesnoteclado.com.br/2019/09/como-dizer-mamata-em-ingles-moleza-vida-mansa.html,0.8590185
354,term,explicit,farsante,1.0,0,0.0,scammer,1.0,0,farsante,,0,farce,1.0,0,Betrüger,1.0,0,sahtekar,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/scammer,0.67148936
355,term,explicit,mutreta,1.0,0,0.0,scam,1.0,0,truco,,0,manigances,1.0,0,Betrug,1.0,0,dolandırıcılık,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/mutreta/,0.71887034
356,term,explicit,sapatona,1.0,homophobia,0.0,butch,1.0,homophobia,zapatona,,homophobia,0,0.0,0,0,0.0,0,erkek fatma,1.0,homophobia,https://dictionary.cambridge.org/pt/dicionario/ingles/butch,0.4028394
357,term,explicit,sapatão,0.0,homophobia,0.0,dyke,0.0,homophobia,zapatón,,homophobia,pantoufle,0.0,homophobia,0,0.0,0,erkeksi lezbiyen,0.0,homophobia,https://dictionary.cambridge.org/pt/dicionario/ingles/dyke,0.16477858
358,term,explicit,imbecibilidade,1.0,0,0.0,fuckery,1.0,0,imbecilidad,,0,imbécillité,1.0,0,0,0.0,0,vijdansızlık,1.0,0,"https://en.wiktionary.org/wiki/fuckery#:~:text=(vulgar%2C%20slang%2C%20uncountable)%20Sexual%20intercourse.,unfair%20or%20morally%20wrong%20action.",0.67148936
359,term,explicit,barriguda,1.0,fatphobia,0.0,hog body,1.0,fatphobia,barriguda,,fatphobia,ventre,1.0,fatphobia,0,0.0,0,keş,1.0,fatphobia,https://www.urbandictionary.com/define.php?term=Hog%20Body,0.02302321
360,term,explicit,surra,0.0,0,0.0,beat off,0.0,0,paliza,,0,battant,0.0,0,0,0.0,0,dayak,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/beat-off,0.6593933
361,term,explicit,descarada,1.0,0,0.0,shameless,1.0,0,descarada,,0,éhontée,1.0,0,schamlos,1.0,0,utanmaz,1.0,0,https://www.dicio.com.br/descarada/,0.48901677
362,term,explicit,descarado,1.0,0,0.0,shameless,1.0,0,descarado,,0,effronté,1.0,0,schamlos,1.0,0,utanmaz,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/descarado/,0.4163624
363,term,explicit,rapariga,0.0,sexism,0.0,bitch,0.0,sexism,chica,,sexism,fille,0.0,sexism,Schlampe,0.0,sexism,sürtük,0.0,sexism,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/rapariga/,0.16477858
364,expression,explicit,lama podre,0.0,0,0.0,mud,0.0,0,fango podrido,,0,boue pourrie,0.0,0,Dreck,0.0,0,tiksinilen şey,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/mud,0.54238683
365,term,explicit,porca,0.0,fatphobia,0.0,pig,0.0,fatphobia,puerca,,fatphobia,écrou,0.0,fatphobia,Schwein / Sau,0.0,fatphobia,yetişkin dişi domuz,0.0,fatphobia,https://dictionary.cambridge.org/pt/dicionario/ingles/pig,0.07093928
366,term,explicit,porco,0.0,fatphobia,0.0,pig,0.0,fatphobia,puerco,,fatphobia,cochon,0.0,fatphobia,Schwein / Sau,0.0,fatphobia,domuz,0.0,fatphobia,https://dictionary.cambridge.org/pt/dicionario/ingles/pig,0.44526252
367,expression,explicit,cuidar da sua vida,1.0,0,0.0,mind your own business,1.0,0,cuida de tu vida,,0,Occupe-toi de tes affaires,1.0,0,Kümmer dich um deinen eigenen Kram,1.0,0,kendi işine bakmak,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/mind-your-own-business,0.09132507
368,term,explicit,horrorosa,1.0,0,0.0,horrendous,1.0,0,horrorosa,,0,horribles,1.0,0,abscheulich,1.0,0,korkunç,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/horrendous,0.44889086
369,term,explicit,horroroso,1.0,0,0.0,horrendous,1.0,0,horroroso,,0,horribles,1.0,0,abscheulich,1.0,0,korkunç,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/horrendous,0.54238683
370,term,explicit,suja,0.0,0,0.0,dirtbag,0.0,0,sucia,,0,sale,0.0,0,Drecksack,0.0,0,pislik herif,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/dirtbag,0.34042552
371,term,explicit,sujo,0.0,0,0.0,dirtbag,0.0,0,sucio,,0,sale,0.0,0,Drecksack,0.0,0,pislik herif,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/dirtbag,0.2840909
372,term,explicit,falso,0.0,0,0.0,fake,0.0,0,falso,,0,fausse,0.0,0,falsch sein,0.0,0,yanıltıcı,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/falso/,0.11678728
373,term,explicit,falsa,0.0,0,0.0,fake,0.0,0,falsa,,0,fausse,0.0,0,falsch sein,0.0,0,sahte,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/falso/,0.347771
374,expression,explicit,comia toco,1.0,0,0.0,fuck you,1.0,0,0,,0,a mangé la souche,1.0,0,0,0.0,0,(birini) canlı yemek,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/fuck-you-them-it?q=fuck+you,0.22334372
375,expression,explicit,vai te catar,1.0,0,0.0,drop dead,1.0,0,0,,0,Va te faire foutre !,1.0,0,tot umfallen,1.0,0,kıçına girsin,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/drop-dead,0.849722
376,expression,explicit,lixo ideológico,1.0,partyism,0.0,ideological garbage,1.0,partyism,basura ideológica,,partyism,déchets idéologiques,1.0,partyism,idiolistischer scheiß,1.0,partyism,ideolojik çöp,1.0,partyism,https://dictionary.cambridge.org/pt/dicionario/ingles/ideological,0.7439577
377,term,explicit,cachorra,0.0,sexism,0.0,bitch,0.0,sexism,perra,,sexism,chien,0.0,sexism,Schlampe,0.0,sexism,şıllık,0.0,sexism,https://dictionary.cambridge.org/pt/dicionario/ingles/bitch,0.669879
378,term,explicit,cachorrona,1.0,sexism,0.0,even a big bitch,1.0,sexism,perruna,,sexism,chiot,1.0,sexism,Schlampe,1.0,sexism,sürtük,1.0,sexism,https://context.reverso.net/traducao/ingles-portugues/Even+a+big+bitch,0.14256199
379,term,explicit,demagoga,0.0,0,0.0,demagogue,0.0,0,exagerar,,0,démagogue,0.0,0,0,0.0,0,demogog,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/demagogue,0.5799522
380,term,explicit,demagogo,0.0,0,0.0,demagogue,0.0,0,demagogo,,0,démagogue,0.0,0,0,0.0,0,demogog,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/demagogue,0.42959377
381,term,explicit,demagogia,0.0,0,0.0,demagogy,0.0,0,demagogia,,0,demagogia,0.0,0,0,0.0,0,demogoji,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/demagogy,0.18313438
382,term,explicit,cachaceiro,1.0,0,0.0,drunktard,1.0,0,borracho,,0,0,0.0,0,Trunkenbold,1.0,0,ayyaş,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/cachaceiro/,0.22678936
383,expression,explicit,raposa velhaca,1.0,0,0.0,old fox,1.0,0,0,,0,vieux renard,1.0,0,0,0.0,0,kurnaz hergele,1.0,0,"https://en.wikipedia.org/wiki/Old_fox#:~:text=Old%20fox%20(Persian%3A%20%D8%B1%D9%88%D8%A8%D8%A7%D9%87%20%D9%BE%DB%8C%D8%B1,society%2C%20media%2C%20and%20newspapers.",0.6938776
384,expression,explicit,farinha do mesmo saco,1.0,0,0.0,birds of a feather,1.0,0,harina del mismo saco,,0,farine de blé tendre,1.0,0,0,0.0,0,huyu suyu bir olanlar,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/birds-of-a-feather,0.57871634
385,expression,explicit,farinha do msm saco,1.0,0,0.0,birds of a feather,1.0,0,harina del mismo saco,,0,0,0.0,0,0,0.0,0,huyu suyu bir olanlar,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/birds-of-a-feather,0.67148936
386,term,explicit,maracutaia,1.0,0,1.0,scam,1.0,0,0,,0,0,0.0,0,Betrug,1.0,0,dalavere,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/maracutaia/,0.28004074
387,expression,explicit,raça de vibora,1.0,0,0.0,viper,1.0,0,raza de vibora,,0,0,0.0,0,falsche Schlange,1.0,0,engerek soyu,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/viper,0.5453522
388,term,explicit,pena,0.0,0,0.0,pity,0.0,0,pena,,0,sanction,0.0,0,0,0.0,0,pislik,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/pity,0.038852096
389,term,explicit,mamata,1.0,0,0.0,breeze through,1.0,0,0,,0,0,0.0,0,0,0.0,0,kolay hayat,1.0,0,https://www.macmillandictionary.com/dictionary/british/breeze-through,0.038852096
390,term,explicit,propina,1.0,0,0.0,bribe,1.0,0,propina,,0,corrompre,1.0,0,bestechen,1.0,0,rüşvet,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/bribe,0.027288523
391,term,explicit,propineira,1.0,0,0.0,bribe sucker,1.0,0,rutinaria,,0,0,0.0,0,0,0.0,0,rüşver alan,1.0,0,"""expression used to refer someone that receive bribe""",0.20823999
392,term,explicit,morfética,1.0,0,0.0,loathsome,1.0,0,0,,0,morphétique,1.0,0,widerlich,1.0,0,iğrenç,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/loathsome,0.674952
393,expression,explicit,171,0.0,0,1.0,deceiver,0.0,0,0,,0,0,0.0,0,Betrüger,0.0,0,düzenbaz,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/deceiver,0.012811388
394,term,explicit,quenga,1.0,sexism,0.0,slut,1.0,sexism,0,,sexism,pute,1.0,sexism,Schlampe,1.0,sexism,ahlaksız kadın,1.0,sexism,https://dictionary.cambridge.org/pt/dicionario/ingles/slut,0.083287835
395,term,explicit,vadia,1.0,sexism,0.0,bitch,1.0,sexism,perra,,sexism,salope,1.0,sexism,Schlampe,1.0,sexism,orospu,1.0,sexism,https://dictionary.cambridge.org/pt/dicionario/ingles/bitch,0.71887034
396,term,explicit,vadio,1.0,0,0.0,bitch,1.0,0,perro,,0,errant,1.0,0,Schlampe,1.0,0,orospu,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/vadio/,0.28004074
397,term,explicit,fingida,1.0,0,0.0,sly,1.0,0,fingida,,0,feinte,1.0,0,0,0.0,0,sinsi,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/sly,0.08133705
398,term,explicit,fingido,1.0,0,0.0,phoney,1.0,0,fingido,,0,prétendument,1.0,0,0,0.0,0,sahte,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/phoney,0.16477858
399,term,explicit,tranqueira,1.0,0,0.0,phoney,1.0,0,cacharro,,0,0,0.0,0,0,0.0,0,değersiz,1.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=Tranqueira,0.33572775
400,term,explicit,desqualificado,0.0,0,0.0,disqualified,0.0,0,descualificado,,0,disqualifié,0.0,0,disqualifiziert,0.0,0,diskalifiye edilmiş,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/disqualify?q=disqualified,0.16477858
401,term,explicit,desqualificada,0.0,0,0.0,disqualified,0.0,0,descualificada,,0,disqualifié,0.0,0,disqualifiziert,0.0,0,diskalifiye edilmiş,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/disqualify?q=disqualified,0.2840909
402,term,explicit,enganadora,1.0,0,0.0,liar,1.0,0,engañadora,,0,tromperie,1.0,0,Lügner,1.0,0,yalancı,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/liar,0.6938776
403,term,explicit,rato,0.0,0,0.0,rat,0.0,0,ratón,,0,souris,0.0,0,Ratte,0.0,0,fare,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/rat,0.099415205
404,term,explicit,vigarista,1.0,0,0.0,scammer,1.0,0,estafador,,0,escroc,1.0,0,Betrüger,1.0,0,düzenbaz,1.0,0,https://www.dicio.com.br/vigarista/,0.57985586
405,term,explicit,tranbiqueira,1.0,0,0.0,scumbag,1.0,0,0,,0,0,0.0,0,Betrüger,1.0,0,şerefsiz,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/scumbag,0.28004074
406,term,explicit,dissimulada,1.0,0,0.0,sly,1.0,0,disimulada,,0,sans couverture,1.0,0,0,0.0,0,sinsi,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/sly,0.047036227
407,term,explicit,dissimulado,1.0,0,0.0,sly,1.0,0,disimulado,,0,déguisé,1.0,0,0,0.0,0,sinsi,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/dissimulado/,0.056611944
408,term,explicit,demônio,0.0,0,0.0,devil,0.0,0,demonio,,0,démon,0.0,0,Teufel,0.0,0,şeytan,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/devil,0.1921397
409,term,explicit,bagaceira,1.0,0,0.0,trash bag,1.0,0,orujo,,0,0,0.0,0,Drecksack,1.0,0,çöp poşeti,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/trash-bag,0.1290698
410,term,explicit,omelete podre,1.0,0,0.0,rotter,1.0,0,omelete podrido,,0,omelette pourrie,1.0,0,0,0.0,0,çürük omlet,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/rotter,0.7124183
411,term,explicit,galinha,0.0,sexism,0.0,whore,0.0,sexism,gallina,,sexism,poulet,0.0,sexism,Schlampe,0.0,sexism,zampara,0.0,sexism,https://dictionary.cambridge.org/pt/dicionario/ingles/whore,0.061039533
412,expression,explicit,esquerda demoníaca,1.0,partyism,0.0,devilish leftists,1.0,partyism,izquierda demoníaca,,partyism,gauche démoniaque,1.0,partyism,0,0.0,0,şeytani solcu,1.0,partyism,https://www.dictionary.com/browse/devilish,0.7478225
413,term,explicit,velha,0.0,0,0.0,old,0.0,0,vieja,,0,vieux,0.0,0,alt,0.0,0,kocakarı,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/old,0.095338315
414,term,explicit,biruta,1.0,0,0.0,cuckoo,1.0,0,chiflado,,0,bouée,1.0,0,0,0.0,0,kuş beyinli,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/cuckoo,0.099415205
415,expression,explicit,vai procurar sua turma,0.0,0,0.0,be with your own people,0.0,0,busca tu clase,,0,va et trouve ta classe,0.0,0,Verpiss dich zu deinesgleichen,0.0,0,kendi sınıfını ara,0.0,0,https://languages.oup.com/google-dictionary-en/,0.18835
416,expression,explicit,caráter duvidoso,1.0,0,0.0,scammer,1.0,0,carácter duvidoso,,0,caractère douteux,1.0,0,Betrüger,1.0,0,dolandırıcı,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/scammer,0.34495577
417,term,explicit,louca,0.0,0,0.0,crazy,0.0,0,loca,,0,fou,0.0,0,Verrückte ,0.0,0,deli,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/crazy,0.57920057
418,term,explicit,louco,0.0,0,0.0,crazy,0.0,0,loco,,0,fou,0.0,0,Verrückter ,0.0,0,deli,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/crazy,0.61139405
419,expression,explicit,socialista de merda,1.0,partyism,0.0,fucking socialist,1.0,partyism,socialista de mierda,,partyism,socialiste de merde,1.0,partyism,scheiß Sozialist,1.0,partyism,lanet sosyalist,1.0,partyism,https://www.urbandictionary.com/define.php?term=Socialism,0.9820972
420,term,explicit,abobrinha,0.0,0,0.0,jibber jabber,0.0,0,calabaza,,0,courgette,0.0,0,Geschwafel,0.0,0,zırva,0.0,0,https://languages.oup.com/google-dictionary-en/,0.21770011
421,expression,explicit,vaca véia,1.0,sexism,0.0,old bitch,1.0,sexism,0,,sexism,vache brune,1.0,sexism,alte Schlampe,1.0,sexism,yaşlı kaltak,1.0,sexism,https://www.urbandictionary.com/define.php?term=old%20bitch,0.582041
422,term,explicit,credo,1.0,0,0.0,yuck,1.0,0,credo,,0,credo,1.0,0,ew,1.0,0,ıyy,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/yuck,0.08111467
423,term,explicit,doente,0.0,0,0.0,sick,0.0,0,loco,,0,malade,0.0,0,krank,0.0,0,hasta,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/sick,0.5271702
424,expression,explicit,boquinha secou,1.0,0,1.0,0,1.0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,"""brazilian expression to refer politicians that are parasites""",0.28326657
425,term,explicit,moleque,0.0,0,0.0,kid,0.0,0,adolecente,,0,morveux,0.0,0,Kind,0.0,0,genç,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/kid,0.1390567
426,term,explicit,selva,0.0,0,0.0,jungle,0.0,0,selva,,0,jungle,0.0,0,0,0.0,0,keşmekeş,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/jungle,0.0222947
427,term,explicit,cusinho,1.0,0,0.0,asshole,1.0,0,imbécil,,0,0,0.0,0,Arschloch,1.0,0,pislik,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/asshole,0.055042017
428,term,explicit,vaza,0.0,0,0.0,scram,0.0,0,lárgate,,0,fuite,0.0,0,Geh weg / Verpiss dich,0.0,0,defol git,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/scram,0.33503976
429,term,explicit,petralhada,1.0,partyism,1.0,0,1.0,partyism,0,,partyism,0,0.0,0,0,0.0,0,0,0.0,0,"""term used in a pejorative way to refer to people from the left (also known as democrats) party in Brazil""",0.4028394
430,term,explicit,presiBozo,1.0,partyism,1.0,0,1.0,partyism,0,,partyism,0,0.0,0,0,0.0,0,0,0.0,0,"""a term used in Brazil and derived from agglutination process between -bolsonário- and -bozo- (https://pt.wikipedia.org/wiki/Bozo)""",0.012811388
431,expression,explicit,baixo nível,0.0,0,0.0,low-level,0.0,0,bajo nivel,,0,faible niveau,0.0,0,niveaulos,0.0,0,alt level,0.0,0,https://languages.oup.com/google-dictionary-en/,0.10533874
432,expression,explicit,caia fora,0.0,0,0.0,beat it,0.0,0,vete,,0,sortir,0.0,0,0,0.0,0,sıvışmak,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/beat-it,0.4028394
433,term,explicit,traidor,1.0,0,0.0,traitor,1.0,0,traidor,,0,traître,1.0,0,Verräter,1.0,0,hain,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/traitor,0.70194703
434,term,explicit,fracassado,1.0,0,0.0,loser,1.0,0,fracasado,,0,échoué,1.0,0,loser,1.0,0,başarısız kimse,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/loser,0.67148936
435,term,explicit,fracassada,1.0,0,0.0,loser,1.0,0,fracasada,,0,échoué,1.0,0,loser,1.0,0,başarısız kimse,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/loser,0.6134806
436,expression,explicit,ai sabe roubar,1.0,0,0.0,scammer,1.0,0,sabe robar,,0,je suis roubar,1.0,0,Betrüger,1.0,0,çalmayı bilen,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/scammer,0.54238683
437,expression,explicit,faz alguma coisa útil,0.0,0,0.0,do something useful,0.0,0,haz alguna cosa útil,,0,fait quelque chose d'utile,0.0,0,mach dich mal nützlich,0.0,0,işe yarar bir şey yapmak,0.0,0,https://context.reverso.net/traducao/ingles-portugues/do+something+useful,0.06661225
438,term,explicit,bozo,0.0,partyism,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,https://pt.wikipedia.org/wiki/Bozo,0.099415205
439,term,explicit,xucro,1.0,0,0.0,crass,1.0,0,grosero,,0,0,0.0,0,0,0.0,0,dangalak,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/chucro/,0.025096402
